Handle,Title,Body (HTML),Vendor,Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Obsidian Black,Size,L,TWESSIE_SG_BB_0303-Obsidian Black-L,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Obsidian Black,Size,XL,TWESSIE_SG_BB_0303-Obsidian Black-XL,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Obsidian Black,Size,XXL,TWESSIE_SG_BB_0303-Obsidian Black-XXL,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XS,TWESSIE_SG_BB_0303-Olive Drab-XS,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,S,TWESSIE_SG_BB_0303-Olive Drab-S,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,M,TWESSIE_SG_BB_0303-Olive Drab-M,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,L,TWESSIE_SG_BB_0303-Olive Drab-L,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XL,TWESSIE_SG_BB_0303-Olive Drab-XL,168.0,,10
twessie-sg-bb-0303,Raw-Edge Obsidian Black Bikini Bottom,"<p>Econyl Sleek Satin construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Obsidian Black colorway with Olive Drab accents creates a sophisticated palette. Pure architectural elegance elegance.</p>",Twessie,Bikini Bottom,"minimalist luxury, Econyl Sleek Satin bikini, architectural swimsuit, luxury Obsidian Black swimwear, minimalist bikini bottom",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_SG_BB_0303-Olive Drab-XXL,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,XS,TWESSIE_NA_BB_0304-Stone Gray-XS,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,S,TWESSIE_NA_BB_0304-Stone Gray-S,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,M,TWESSIE_NA_BB_0304-Stone Gray-M,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,L,TWESSIE_NA_BB_0304-Stone Gray-L,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,XL,TWESSIE_NA_BB_0304-Stone Gray-XL,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Stone Gray,Size,XXL,TWESSIE_NA_BB_0304-Stone Gray-XXL,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,XS,TWESSIE_NA_BB_0304-Chalk White-XS,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,S,TWESSIE_NA_BB_0304-Chalk White-S,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,M,TWESSIE_NA_BB_0304-Chalk White-M,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,L,TWESSIE_NA_BB_0304-Chalk White-L,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,XL,TWESSIE_NA_BB_0304-Chalk White-XL,168.0,,10
twessie-na-bb-0304,High-Cut Stone Gray Bikini Brief,"<p>Crinkled Seersucker construction meets architectural precision in this bikini bottom. Designed for the intelligent, independent woman. The Stone Gray colorway with Chalk White accents creates a sophisticated palette. Pure intelligent aesthetic elegance.</p>",Twessie,Bikini Bottom,"independent fashion, architectural swimsuit, Crinkled Seersucker bikini, minimalist luxury, high-end swimwear",TRUE,Color,Chalk White,Size,XXL,TWESSIE_NA_BB_0304-Chalk White-XXL,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,XS,TWESSIE_SG_BB_0305-Stone Gray-XS,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,S,TWESSIE_SG_BB_0305-Stone Gray-S,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,M,TWESSIE_SG_BB_0305-Stone Gray-M,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,L,TWESSIE_SG_BB_0305-Stone Gray-L,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,XL,TWESSIE_SG_BB_0305-Stone Gray-XL,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,XXL,TWESSIE_SG_BB_0305-Stone Gray-XXL,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XS,TWESSIE_SG_BB_0305-Chalk White-XS,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,S,TWESSIE_SG_BB_0305-Chalk White-S,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,M,TWESSIE_SG_BB_0305-Chalk White-M,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,L,TWESSIE_SG_BB_0305-Chalk White-L,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XL,TWESSIE_SG_BB_0305-Chalk White-XL,168.0,,10
twessie-sg-bb-0305,Structural Crinkled Seersucker Bikini Bottom,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini bottom epitomizes intelligent aesthetic luxury. Featuring color-blocking in Stone Gray and Chalk White. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Bottom,"high-end swimwear, minimalist luxury, architectural swimsuit, luxury Stone Gray swimwear, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XXL,TWESSIE_SG_BB_0305-Chalk White-XXL,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,XS,TWESSIE_EU_BT_0306-Olive Drab-XS,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,S,TWESSIE_EU_BT_0306-Olive Drab-S,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,M,TWESSIE_EU_BT_0306-Olive Drab-M,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,L,TWESSIE_EU_BT_0306-Olive Drab-L,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,XL,TWESSIE_EU_BT_0306-Olive Drab-XL,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Olive Drab,Size,XXL,TWESSIE_EU_BT_0306-Olive Drab-XXL,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,XS,TWESSIE_EU_BT_0306-Burnt Terracotta-XS,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,S,TWESSIE_EU_BT_0306-Burnt Terracotta-S,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,M,TWESSIE_EU_BT_0306-Burnt Terracotta-M,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,L,TWESSIE_EU_BT_0306-Burnt Terracotta-L,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,XL,TWESSIE_EU_BT_0306-Burnt Terracotta-XL,168.0,,10
twessie-eu-bt-0306,Architecture-Cut Olive Drab Bikini Top,<p>Crafted in premium Matte Ribbed Knit with Crinkled Seersucker accents. This bikini top epitomizes anti-fashion statement luxury. Featuring color-blocking in Olive Drab and Burnt Terracotta. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"high-end swimwear, architectural swimsuit, minimalist luxury, independent fashion, Matte Ribbed Knit bikini",TRUE,Color,Burnt Terracotta,Size,XXL,TWESSIE_EU_BT_0306-Burnt Terracotta-XXL,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XS,TWESSIE_SG_BT_0307-Chalk White-XS,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,S,TWESSIE_SG_BT_0307-Chalk White-S,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,M,TWESSIE_SG_BT_0307-Chalk White-M,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,L,TWESSIE_SG_BT_0307-Chalk White-L,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XL,TWESSIE_SG_BT_0307-Chalk White-XL,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Chalk White,Size,XXL,TWESSIE_SG_BT_0307-Chalk White-XXL,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,XS,TWESSIE_SG_BT_0307-Stone Gray-XS,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,S,TWESSIE_SG_BT_0307-Stone Gray-S,168.0,,10
twessie-sg-bt-0307,Chalk White Sculptural Crinkled Seersucker Bikini Top,<p>Crafted in premium Crinkled Seersucker with Matte Ribbed Knit accents. This bikini top epitomizes minimalist luxury luxury. Featuring color-blocking in Chalk White and Stone Gray. Perfect for the discerning swimmer who refuses the obvious.</p>,Twessie,Bikini Top,"independent fashion, architectural swimsuit, minimalist luxury, minimalist bikini top, Crinkled Seersucker bikini",TRUE,Color,Stone Gray,Size,M,TWESSIE_SG_BT_0307-Stone Gray-M,168.0,,10
